y_real,y_pred
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[9.9935323e-01 1.8893949e-04 4.5777179e-04]
 [9.9627846e-01 3.7156008e-03 5.9368272e-06]
 [9.9998522e-01 3.6670665e-06 1.1043063e-05]
 [9.9999106e-01 3.1737907e-06 5.6982085e-06]
 [9.9999964e-01 1.7264004e-07 1.8356539e-07]
 [6.9855921e-02 9.0052867e-01 2.9615404e-02]
 [9.9996364e-01 1.6960717e-05 1.9373903e-05]
 [9.9999940e-01 2.7278375e-07 3.3055190e-07]
 [9.6523184e-01 1.0894098e-04 3.4659203e-02]
 [9.9984765e-01 6.2374042e-05 8.9978254e-05]
 [7.8927554e-02 8.8615805e-01 3.4914419e-02]
 [2.0818350e-01 5.6379354e-01 2.2802298e-01]
 [9.9986219e-01 3.8097965e-05 9.9592122e-05]
 [9.9489528e-01 2.9969104e-03 2.1077939e-03]
 [9.8807436e-01 9.8775495e-03 2.0481392e-03]
 [9.9967754e-01 2.1515401e-05 3.0094996e-04]
 [9.9995399e-01 2.0937136e-05 2.4987383e-05]
 [9.5642233e-01 2.3668857e-02 1.9908864e-02]
 [9.8632830e-01 1.3442327e-02 2.2942704e-04]
 [9.9970931e-01 1.3338962e-04 1.5735060e-04]
 [9.2306823e-02 8.7610418e-01 3.1589076e-02]
 [8.8830549e-01 8.6533342e-04 1.1082916e-01]
 [9.9996185e-01 1.8523100e-05 1.9689474e-05]
 [9.9996567e-01 6.4268952e-06 2.7882785e-05]
 [9.9971646e-01 8.6796252e-05 1.9677520e-04]
 [3.7348585e-03 9.8679906e-01 9.4661899e-03]
 [9.9998939e-01 2.1764233e-06 8.4162211e-06]
 [9.4837433e-01 5.0266638e-02 1.3590801e-03]
 [1.7877719e-03 8.5962373e-01 1.3858846e-01]
 [9.9990904e-01 2.3638180e-05 6.7302317e-05]
 [9.9999666e-01 7.6475288e-07 2.6434159e-06]
 [9.9966156e-01 3.6740399e-05 3.0175853e-04]]"
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[2.28157073e-01 6.08850658e-01 1.62992269e-01]
 [9.99951363e-01 8.31107445e-06 4.02627520e-05]
 [9.99482393e-01 3.01650056e-04 2.15911859e-04]
 [9.99780476e-01 1.17772361e-04 1.01810496e-04]
 [9.99150395e-01 2.74639278e-05 8.22118483e-04]
 [6.44424975e-01 3.37502331e-01 1.80727355e-02]
 [1.57563668e-02 8.51656854e-01 1.32586792e-01]
 [1.52367493e-02 6.88156486e-01 2.96606719e-01]
 [9.99996543e-01 2.18451373e-06 1.25308918e-06]
 [2.90866327e-02 5.61019123e-01 4.09894288e-01]
 [9.99343336e-01 1.04869388e-04 5.51763922e-04]
 [7.86416948e-01 2.12220833e-01 1.36228837e-03]
 [9.99225616e-01 5.54304803e-04 2.20141475e-04]
 [2.91341380e-03 6.51213825e-01 3.45872760e-01]
 [9.99999285e-01 2.31051075e-07 4.81727284e-07]
 [9.98880446e-01 3.33356613e-04 7.86189223e-04]
 [1.53255630e-02 9.82751191e-01 1.92317844e-03]
 [1.35654002e-01 8.06750357e-01 5.75957000e-02]
 [9.99781191e-01 1.15876021e-04 1.02916318e-04]
 [2.18956023e-02 7.99423277e-01 1.78681090e-01]
 [9.99990225e-01 1.89491880e-06 7.91049388e-06]
 [9.99968529e-01 1.53805777e-05 1.60878226e-05]
 [3.98370959e-02 9.28249776e-01 3.19132358e-02]
 [4.43497207e-03 9.93984640e-01 1.58041308e-03]
 [9.97145236e-01 1.77141896e-03 1.08333211e-03]
 [9.99880910e-01 3.59893565e-05 8.30683130e-05]
 [9.99932766e-01 3.07456103e-05 3.65138549e-05]
 [9.81532991e-01 8.55967496e-03 9.90725309e-03]
 [9.99654651e-01 1.48869556e-04 1.96530498e-04]
 [9.99957919e-01 2.24600644e-05 1.96807068e-05]
 [9.99986291e-01 9.58289456e-06 4.16220882e-06]
 [9.99991536e-01 1.27935857e-06 7.12103201e-06]]"
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[9.86650467e-01 1.27595877e-02 5.90007985e-04]
 [9.99996662e-01 7.73178570e-08 3.17007266e-06]
 [9.99928236e-01 1.24734277e-06 7.05932689e-05]
 [9.99988675e-01 2.99257158e-06 8.37832886e-06]
 [9.99778330e-01 7.16403374e-05 1.50005202e-04]
 [9.99988914e-01 3.13169994e-06 7.98893598e-06]
 [9.99607980e-01 2.33631130e-04 1.58334267e-04]
 [9.95676219e-01 1.73864514e-03 2.58515007e-03]
 [9.99386430e-01 3.65390209e-04 2.48133962e-04]
 [4.53797914e-02 5.13846874e-01 4.40773338e-01]
 [1.21795841e-01 8.66847396e-01 1.13567729e-02]
 [9.99940753e-01 2.19956764e-05 3.71742244e-05]
 [9.99564588e-01 1.42943463e-04 2.92417535e-04]
 [9.99994755e-01 1.75918922e-06 3.49395077e-06]
 [1.99982330e-01 7.42958963e-01 5.70586734e-02]
 [1.59280561e-02 1.29984096e-02 9.71073508e-01]
 [9.98645008e-01 1.20650129e-05 1.34299661e-03]
 [9.99967575e-01 9.95169285e-06 2.25779931e-05]
 [9.99865413e-01 6.95303825e-05 6.50547227e-05]
 [9.99894142e-01 5.24453135e-05 5.34498286e-05]
 [5.61936915e-01 1.81804423e-03 4.36245054e-01]
 [9.99882817e-01 4.96151843e-05 6.75751071e-05]
 [9.99834895e-01 3.24191715e-05 1.32655579e-04]
 [9.99997735e-01 1.10873259e-06 1.14437489e-06]
 [7.84306088e-04 2.72696674e-01 7.26519048e-01]
 [9.99999642e-01 1.20279552e-07 2.22254627e-07]
 [9.99277651e-01 4.34858579e-04 2.87594245e-04]
 [9.99991536e-01 1.53246117e-06 6.89499393e-06]
 [9.99977469e-01 5.53923337e-06 1.70728308e-05]
 [9.86536562e-01 1.27790775e-02 6.84340252e-04]
 [9.99749720e-01 2.01113900e-04 4.92166946e-05]
 [9.99759614e-01 1.75762209e-04 6.46385815e-05]]"
"tf.Tensor(
[[0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[3.4039500e-01 4.8059681e-01 1.7900825e-01]
 [9.9996805e-01 1.6113472e-05 1.5863323e-05]
 [1.5094173e-01 7.6867241e-01 8.0385864e-02]
 [9.9999332e-01 3.6446988e-06 3.0232591e-06]
 [1.6828682e-03 5.6862009e-01 4.2969704e-01]
 [9.9999714e-01 4.8072764e-07 2.3926877e-06]
 [3.8037988e-04 2.2535808e-02 9.7708374e-01]
 [9.9999285e-01 3.9037473e-06 3.2457936e-06]
 [9.9995017e-01 1.5220749e-05 3.4530633e-05]
 [9.9998748e-01 4.9571631e-06 7.5348335e-06]
 [9.9994493e-01 2.0031801e-05 3.5008794e-05]
 [9.9984884e-01 1.2942139e-04 2.1645385e-05]
 [5.4360467e-01 2.1977802e-01 2.3661731e-01]
 [7.1907349e-02 5.5217940e-01 3.7591323e-01]
 [9.9690729e-01 3.0051656e-03 8.7568180e-05]
 [9.9996984e-01 6.7497213e-06 2.3327315e-05]
 [9.9999964e-01 1.2985392e-07 2.5947477e-07]
 [9.9959081e-01 2.0337269e-04 2.0582692e-04]
 [9.9971968e-01 1.5016974e-04 1.3013907e-04]
 [9.9973959e-01 1.2940305e-04 1.3096038e-04]
 [9.9989522e-01 5.0727117e-06 9.9626093e-05]
 [9.9996328e-01 2.0774773e-05 1.5949867e-05]
 [9.9999857e-01 3.9017760e-07 1.0693748e-06]
 [9.9997497e-01 6.4545156e-06 1.8587136e-05]
 [9.9999690e-01 6.8221624e-07 2.4025833e-06]
 [9.9994326e-01 1.4318060e-06 5.5256241e-05]
 [9.8345876e-01 5.5704797e-03 1.0970757e-02]
 [9.9651128e-01 3.9028997e-05 3.4496128e-03]
 [9.9999070e-01 2.5114239e-06 6.7482274e-06]
 [9.9997151e-01 1.0806892e-05 1.7676013e-05]
 [9.9997735e-01 2.9313312e-06 1.9681689e-05]
 [9.9971420e-01 1.7849980e-04 1.0730298e-04]]"
"tf.Tensor(
[[0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[2.4962224e-02 6.6695467e-02 9.0834224e-01]
 [9.9999857e-01 3.7038990e-07 1.0714358e-06]
 [9.9887747e-01 9.3925919e-04 1.8324764e-04]
 [6.5849340e-01 3.3870280e-01 2.8037713e-03]
 [1.2592942e-03 1.4549509e-01 8.5324568e-01]
 [9.9970299e-01 1.5306697e-04 1.4391713e-04]
 [9.9840206e-01 1.2916997e-03 3.0623117e-04]
 [5.4508626e-01 3.9269730e-01 6.2216453e-02]
 [9.9992061e-01 3.4904464e-05 4.4467961e-05]
 [9.9834239e-01 5.2360573e-04 1.1339904e-03]
 [9.9988139e-01 6.4307344e-05 5.4293279e-05]
 [9.9993646e-01 3.0462037e-05 3.3031021e-05]
 [8.9144063e-01 9.6687846e-02 1.1871538e-02]
 [9.9737477e-01 3.2066519e-04 2.3045384e-03]
 [9.9996161e-01 1.2918225e-05 2.5450245e-05]
 [9.9999106e-01 8.2454375e-07 8.0629061e-06]
 [5.3202262e-04 9.3647021e-01 6.2997699e-02]
 [9.9999034e-01 1.0671694e-06 8.5718775e-06]
 [9.9993861e-01 2.9025035e-05 3.2415050e-05]
 [9.9999094e-01 3.6254676e-06 5.4361481e-06]
 [9.9963403e-01 1.6291339e-04 2.0310664e-04]
 [1.1633497e-03 3.8625690e-01 6.1257970e-01]
 [9.9873811e-01 7.4710092e-04 5.1484321e-04]
 [9.9994254e-01 1.8202543e-05 3.9264847e-05]
 [9.9927598e-01 4.9710965e-05 6.7438162e-04]
 [9.9965882e-01 1.3771431e-04 2.0336248e-04]
 [9.9988341e-01 6.2058120e-05 5.4491233e-05]
 [9.9984539e-01 1.0324499e-04 5.1409443e-05]
 [9.9987710e-01 7.3309704e-05 4.9631886e-05]
 [9.9991989e-01 6.6030181e-05 1.4111292e-05]
 [9.9999487e-01 1.7163004e-06 3.4978418e-06]
 [9.9988699e-01 6.7273621e-05 4.5773617e-05]]"
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[3.60618867e-02 9.63538110e-01 4.00040561e-04]
 [9.99081731e-01 2.61023146e-04 6.57211349e-04]
 [9.99880433e-01 5.37676024e-05 6.57808196e-05]
 [9.98516142e-01 5.44565846e-04 9.39251215e-04]
 [9.99997377e-01 3.09402907e-07 2.28960812e-06]
 [6.36071060e-03 6.27838671e-01 3.65800649e-01]
 [9.99998569e-01 2.80684048e-07 1.20975358e-06]
 [9.99069631e-01 2.98419560e-04 6.31951843e-04]
 [8.12793896e-02 9.10795748e-01 7.92491063e-03]
 [9.82715189e-01 8.71782564e-03 8.56691878e-03]
 [5.99647999e-01 3.92432064e-01 7.91998580e-03]
 [9.99971390e-01 6.99130078e-06 2.16175031e-05]
 [9.99952435e-01 2.54154729e-05 2.22081017e-05]
 [9.95442867e-01 2.61863479e-05 4.53092158e-03]
 [9.99901175e-01 4.33817077e-05 5.54388644e-05]
 [9.99771535e-01 8.73244426e-05 1.41074575e-04]
 [1.06611423e-01 2.34621152e-01 6.58767343e-01]
 [3.43436077e-02 6.55330539e-01 3.10325891e-01]
 [9.89265800e-01 8.98484979e-03 1.74932962e-03]
 [9.99914050e-01 4.94554006e-05 3.64454390e-05]
 [9.98421431e-01 9.73006187e-04 6.05548616e-04]
 [9.99128759e-01 2.32382794e-04 6.38876052e-04]
 [7.54894572e-04 9.98213410e-01 1.03167491e-03]
 [9.94674444e-01 3.46779370e-06 5.32214856e-03]
 [9.99760568e-01 1.30749715e-04 1.08693457e-04]
 [8.74710619e-01 1.08921796e-01 1.63674764e-02]
 [9.99549210e-01 2.87207251e-04 1.63590506e-04]
 [9.99007165e-01 6.91864989e-04 3.00923188e-04]
 [9.99964952e-01 1.19891629e-05 2.29578181e-05]
 [1.53031396e-02 4.28005666e-01 5.56691170e-01]
 [9.99474227e-01 7.44202407e-05 4.51277039e-04]
 [9.99968410e-01 1.03362763e-05 2.12305767e-05]]"
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[9.9991262e-01 5.6576282e-06 8.1735488e-05]
 [7.7608353e-01 2.0130530e-01 2.2611152e-02]
 [9.9964356e-01 9.6746669e-05 2.5971865e-04]
 [9.9964511e-01 1.9828511e-04 1.5664430e-04]
 [9.9991465e-01 4.2311836e-05 4.3027692e-05]
 [9.9965131e-01 1.9774679e-04 1.5099178e-04]
 [9.8050231e-01 6.6396536e-04 1.8833729e-02]
 [9.9999833e-01 1.3865267e-07 1.5614738e-06]
 [9.9997330e-01 6.0215239e-06 2.0608217e-05]
 [9.9450397e-01 1.8001115e-04 5.3160298e-03]
 [3.6986178e-01 1.4303505e-01 4.8710316e-01]
 [9.9983430e-01 3.0410860e-05 1.3526427e-04]
 [9.9997568e-01 7.4272089e-06 1.6910481e-05]
 [1.1178544e-01 1.0949141e-01 7.7872312e-01]
 [7.8552512e-05 1.2673206e-02 9.8724824e-01]
 [9.9991632e-01 2.4107128e-05 5.9653314e-05]
 [9.9979466e-01 1.9839421e-04 6.8847862e-06]
 [9.9992347e-01 2.0828618e-05 5.5680346e-05]
 [8.0183364e-02 9.1687495e-01 2.9416890e-03]
 [9.9999678e-01 1.6656259e-06 1.5165132e-06]
 [9.9955136e-01 3.4296113e-06 4.4516512e-04]
 [9.9999046e-01 1.4189447e-06 8.0483815e-06]
 [6.6624647e-03 9.9209589e-01 1.2416292e-03]
 [9.1103607e-01 7.9447426e-02 9.5165223e-03]
 [9.9997973e-01 8.2994404e-07 1.9424426e-05]
 [9.9984813e-01 7.8233868e-05 7.3620045e-05]
 [3.5948014e-01 5.7620561e-01 6.4314261e-02]
 [9.9992108e-01 4.0558851e-05 3.8322793e-05]
 [9.9998188e-01 2.6042719e-06 1.5444941e-05]
 [9.9999869e-01 1.1459721e-07 1.1782591e-06]
 [9.9999464e-01 1.1175572e-06 4.2848924e-06]
 [9.9994290e-01 1.7745670e-05 3.9362378e-05]]"
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[9.99991059e-01 1.21399637e-06 7.75281569e-06]
 [9.99638319e-01 1.74431800e-04 1.87262427e-04]
 [9.99853015e-01 4.16924777e-05 1.05276289e-04]
 [9.99999642e-01 9.44362313e-08 1.82920544e-07]
 [9.99824703e-01 1.40423130e-04 3.48975882e-05]
 [9.99979496e-01 6.92515187e-06 1.36299268e-05]
 [9.99838352e-01 5.44616596e-05 1.07126114e-04]
 [9.99999642e-01 2.16624429e-07 7.73973170e-08]
 [1.04611926e-03 8.11346889e-01 1.87607020e-01]
 [9.99980569e-01 2.93055837e-06 1.65045494e-05]
 [9.99815643e-01 1.24374477e-04 5.99340055e-05]
 [9.99904990e-01 3.94788185e-05 5.56003579e-05]
 [9.99751270e-01 2.41069447e-05 2.24630814e-04]
 [9.99584019e-01 3.30872630e-04 8.51318327e-05]
 [9.99357641e-01 1.02658778e-04 5.39706845e-04]
 [7.44387100e-04 1.72576285e-03 9.97529924e-01]
 [9.99980688e-01 9.87457497e-06 9.44511066e-06]
 [4.46671695e-01 4.66593385e-01 8.67349431e-02]
 [9.99327421e-01 2.63755588e-04 4.08796390e-04]
 [9.99986768e-01 8.89084731e-06 4.29021520e-06]
 [9.98117328e-01 1.05193513e-03 8.30774137e-04]
 [9.99908328e-01 4.12775371e-05 5.03766969e-05]
 [9.99997497e-01 4.56733176e-07 2.01204034e-06]
 [9.99848962e-01 3.93229448e-06 1.47052531e-04]
 [9.99845147e-01 7.76524303e-07 1.54004665e-04]
 [9.99968290e-01 7.79707023e-07 3.09109637e-05]
 [9.99997258e-01 2.05459241e-06 7.69519716e-07]
 [9.99847770e-01 2.70911205e-05 1.25167397e-04]
 [9.99909520e-01 8.05092786e-05 1.00426869e-05]
 [9.99948978e-01 2.69992761e-05 2.41056878e-05]
 [9.88662660e-01 1.08612608e-02 4.76050685e-04]
 [9.99885321e-01 2.61196328e-05 8.86139824e-05]]"
"tf.Tensor(
[[0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [0. 1. 0.]], shape=(32, 3), dtype=float32)","[[3.90198518e-04 2.12295607e-04 9.99397516e-01]
 [9.99931455e-01 1.59892134e-05 5.25120813e-05]
 [9.99991655e-01 4.31195531e-06 4.05831724e-06]
 [9.99999762e-01 1.45240321e-07 1.51451076e-07]
 [9.48475778e-01 1.24553805e-02 3.90689112e-02]
 [9.99866366e-01 1.70479143e-05 1.16566473e-04]
 [9.99888301e-01 4.57364149e-05 6.59518264e-05]
 [5.87146147e-04 6.85165724e-05 9.99344289e-01]
 [9.85607862e-01 1.17678316e-02 2.62435363e-03]
 [9.99979496e-01 6.52943345e-06 1.39784415e-05]
 [9.99963284e-01 7.46246678e-06 2.91986908e-05]
 [9.99692559e-01 1.78834831e-04 1.28560423e-04]
 [9.97352004e-01 1.11018016e-03 1.53776107e-03]
 [9.99949098e-01 1.65618640e-05 3.43294159e-05]
 [5.43752909e-01 4.46668386e-01 9.57866665e-03]
 [9.99995470e-01 3.47953210e-06 1.12757630e-06]
 [9.25545931e-01 7.08769560e-02 3.57711851e-03]
 [9.99432266e-01 3.18615785e-04 2.49181903e-04]
 [1.99857391e-02 7.27147520e-01 2.52866715e-01]
 [9.99793828e-01 1.45920145e-04 6.03036424e-05]
 [9.92379904e-01 7.37089058e-03 2.49209610e-04]
 [6.01986947e-04 9.47326362e-01 5.20716533e-02]
 [9.99977946e-01 3.12112718e-07 2.17537272e-05]
 [9.98808742e-01 3.98909498e-04 7.92392937e-04]
 [9.99881983e-01 6.54871765e-05 5.25416472e-05]
 [2.47273711e-04 3.46137524e-01 6.53615236e-01]
 [9.99865890e-01 3.66998938e-05 9.73877322e-05]
 [9.99926090e-01 2.57597912e-05 4.81335228e-05]
 [9.99995947e-01 9.43290047e-07 3.15830493e-06]
 [9.98118579e-01 1.29550789e-03 5.85911097e-04]
 [3.75106873e-04 3.39047285e-04 9.99285877e-01]
 [3.93089592e-01 5.95311224e-01 1.15992147e-02]]"
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[9.99997139e-01 2.72195848e-07 2.64387086e-06]
 [9.99978542e-01 1.61583303e-05 5.25308587e-06]
 [9.73849714e-01 1.79410875e-02 8.20920803e-03]
 [9.99996901e-01 6.68621112e-07 2.42271130e-06]
 [9.99958992e-01 1.48206973e-05 2.62045196e-05]
 [9.99981880e-01 2.99582939e-06 1.50806873e-05]
 [9.99648929e-01 1.82301228e-04 1.68701124e-04]
 [9.99734342e-01 1.36008257e-05 2.52100610e-04]
 [6.58682408e-03 5.03933847e-01 4.89479333e-01]
 [1.46213368e-01 7.47734785e-01 1.06051825e-01]
 [9.99999523e-01 9.94893554e-08 3.10488076e-07]
 [9.76857662e-01 3.81407468e-03 1.93282161e-02]
 [9.99933839e-01 2.97287934e-05 3.64637854e-05]
 [2.13080293e-05 2.22705239e-05 9.99956369e-01]
 [9.99995947e-01 6.19747524e-08 3.91358117e-06]
 [9.99966741e-01 3.00402535e-05 3.22064693e-06]
 [9.99995470e-01 2.21653727e-06 2.27614055e-06]
 [9.99976397e-01 1.11372310e-05 1.24916060e-05]
 [9.99941111e-01 3.66110253e-05 2.22929411e-05]
 [9.83849168e-01 9.28847492e-03 6.86238660e-03]
 [9.99995232e-01 1.67548978e-06 3.11231611e-06]
 [4.00215417e-01 5.87890863e-01 1.18936887e-02]
 [9.99787867e-01 1.09742177e-04 1.02373808e-04]
 [9.99990702e-01 1.72074624e-06 7.63698517e-06]
 [9.99092817e-01 2.39333190e-06 9.04770393e-04]
 [9.99983668e-01 7.16298700e-06 9.20602270e-06]
 [9.99968410e-01 3.20811296e-07 3.11880358e-05]
 [9.99814689e-01 9.53466661e-05 9.00059313e-05]
 [9.97394323e-01 1.51886104e-03 1.08686439e-03]
 [9.99997735e-01 7.36026266e-07 1.60239881e-06]
 [9.78991270e-01 1.65189803e-02 4.48972452e-03]
 [9.99680638e-01 1.65762409e-04 1.53620116e-04]]"
